date,room_type,season,available_rooms,booked_rooms,cancelled_bookings,occupancy_rate,avg_daily_rate,revenue,booking_window,day_type
2025-04-04,standard,mid,80,65,2,0.8389453378895204,98.32500761733264,6563.284950878787,3,weekday
2025-04-04,deluxe,mid,40,38,1,0.9886740321425315,171.2962908530773,7165.952520362654,30,weekday
2025-04-04,suite,mid,20,18,0,0.9223976208576792,251.85712094705926,5109.6869734021975,14,weekday
2025-04-05,standard,mid,80,78,2,1.0,103.63786687078337,8705.926743624503,14,weekend
2025-04-05,deluxe,mid,40,40,0,1.0,162.91964843671013,7578.35288492315,30,weekend
2025-04-05,suite,mid,20,17,1,0.9278190196909858,285.3607463803027,4688.523218688536,7,weekend
2025-04-06,standard,mid,80,77,3,1.0,99.7852703234146,6452.801728151844,7,weekend
2025-04-06,deluxe,mid,40,40,0,1.0,180.11898692178252,7280.465824781055,3,weekend
2025-04-06,suite,mid,20,19,1,1.0,296.7271739276067,6061.5778368404,1,weekend
2025-04-07,standard,mid,80,77,3,1.0,108.00418437026856,8954.021025312213,7,weekday
2025-04-07,deluxe,mid,40,38,2,1.0,179.65976944091406,7587.054826222653,7,weekday
2025-04-07,suite,mid,20,14,0,0.7093733273971863,230.01565528555972,3279.7311461682516,7,weekday
2025-04-08,standard,mid,80,76,4,1.0,101.03011765720781,6157.961804293578,1,weekday
2025-04-08,deluxe,mid,40,29,2,0.7969041970556762,152.91778818952807,3499.144198735347,3,weekday
2025-04-08,suite,mid,20,14,0,0.7272233057141044,246.5921765067133,3062.791112325085,7,weekday
2025-04-09,standard,mid,80,74,6,1.0,109.36180178409258,8351.576130144724,3,weekday
2025-04-09,deluxe,mid,40,30,1,0.7761689757495739,163.89891956586132,4872.22749867693,14,weekday
2025-04-09,suite,mid,20,13,0,0.6503698808044108,223.19796594744113,2213.3823878030066,14,weekday
2025-04-10,standard,mid,80,75,5,1.0,102.06775579326624,7823.6385591143335,1,weekday
2025-04-10,deluxe,mid,40,39,1,1.0,174.82945555312597,6602.414826047386,3,weekday
2025-04-10,suite,mid,20,12,0,0.6161069662410747,237.18132093545586,3034.8519718973726,3,weekday
2025-04-11,standard,mid,80,47,2,0.6195118554117212,91.38029857874768,4908.9143000641525,30,weekday
2025-04-11,deluxe,mid,40,37,2,0.9787873489438262,159.91119287003414,6013.061648059572,1,weekday
2025-04-11,suite,mid,20,14,0,0.7333533264623541,248.51335366303283,3562.612492249927,1,weekday
2025-04-12,standard,mid,80,76,4,1.0,101.41509076062479,9760.040692253926,14,weekend
2025-04-12,deluxe,mid,40,38,1,0.9845534552448835,173.76967163756592,6889.1948460612675,14,weekend
2025-04-12,suite,mid,20,20,0,1.0,300.34774267165966,4508.97770598449,7,weekend
2025-04-13,standard,mid,80,77,3,1.0,108.50682054731033,7968.980051942612,1,weekend
2025-04-13,deluxe,mid,40,34,2,0.9235327729594366,159.3814641180771,5248.904728343677,7,weekend
2025-04-13,suite,mid,20,13,0,0.6980689798517682,237.28053460897527,3072.4290842671394,3,weekend
2025-04-14,standard,mid,80,77,3,1.0,106.1851369920148,8184.132066261376,1,weekday
2025-04-14,deluxe,mid,40,32,0,0.8228428791264373,154.46928084634422,4751.131986989962,1,weekday
2025-04-14,suite,mid,20,18,0,0.9339212287998453,284.94410065119763,4872.170097142964,30,weekday
2025-04-15,standard,mid,80,74,6,1.0,105.47856876879237,5966.213261501969,3,weekday
2025-04-15,deluxe,mid,40,29,1,0.7586709319807852,154.32366485386615,4811.607154556407,7,weekday
2025-04-15,suite,mid,20,10,0,0.5160762478617898,216.15265292068204,1519.7801717996265,3,weekday
2025-04-16,standard,mid,80,77,3,1.0,93.87884990901469,6918.556860302054,7,weekday
2025-04-16,deluxe,mid,40,39,1,1.0,181.72925845243387,9898.685229595063,1,weekday
2025-04-16,suite,mid,20,11,0,0.5527130530756832,238.901772580323,2666.5432743114447,14,weekday
2025-04-17,standard,mid,80,78,2,1.0,102.43340573031284,8441.74947546523,14,weekday
2025-04-17,deluxe,mid,40,35,2,0.9295318285870052,157.61622267417937,4975.585844347162,3,weekday
2025-04-17,suite,mid,20,13,0,0.664227004078967,256.7967835633026,3310.8698108723243,14,weekday
2025-04-18,standard,mid,80,76,4,1.0,103.2106463187707,7666.020767732858,30,weekday
2025-04-18,deluxe,mid,40,37,0,0.9489311320433113,172.3861339290142,6946.168220223268,14,weekday
2025-04-18,suite,mid,20,7,0,0.37604535937079325,216.00322735679086,1726.9248040132604,7,weekday
2025-04-19,standard,mid,80,75,5,1.0,105.62820914849814,9054.730717061004,3,weekend
2025-04-19,deluxe,mid,40,35,2,0.9339153890661382,159.6757699782096,5950.731664919071,14,weekend
2025-04-19,suite,mid,20,19,1,1.0,294.2972046279493,5569.402260419434,7,weekend
2025-04-20,standard,mid,80,77,3,1.0,100.83032031600015,7405.2856850452235,1,weekend
2025-04-20,deluxe,mid,40,29,2,0.799109002037876,154.71691125687843,3404.8727950402053,14,weekend
2025-04-20,suite,mid,20,15,1,0.8469656022162451,274.92368275379357,4003.958600564828,30,weekend
2025-04-21,standard,mid,80,74,6,1.0,95.98455054237299,8552.541201907003,7,weekday
2025-04-21,deluxe,mid,40,26,1,0.6938122690276556,156.8206796639777,4835.07806689058,7,weekday
2025-04-21,suite,mid,20,14,1,0.7632059525085968,249.33518768918228,4045.8226638284955,14,weekday
2025-04-22,standard,mid,80,78,2,1.0,101.22114747564376,7410.541458179195,7,weekday
2025-04-22,deluxe,mid,40,34,0,0.852496763099045,158.4850541899447,5123.463141690873,7,weekday
2025-04-22,suite,mid,20,11,0,0.5560358826662112,220.15745513211206,2311.4005496910254,14,weekday
2025-04-23,standard,mid,80,66,4,0.88091318979028,95.00680167104746,7070.775740235643,14,weekday
2025-04-23,deluxe,mid,40,36,0,0.9127012882672462,146.33838895604842,5162.0709425883,7,weekday
2025-04-23,suite,mid,20,16,1,0.8666870311974064,278.59105754271513,4516.735029543769,7,weekday
2025-04-24,standard,mid,80,75,5,1.0,103.442214897276,7234.269652154629,7,weekday
2025-04-24,deluxe,mid,40,36,1,0.9341696932947434,167.7730799450292,5579.468749603959,3,weekday
2025-04-24,suite,mid,20,14,0,0.7192743751903401,255.78849610960228,2969.3080834488314,14,weekday
2025-04-25,standard,mid,80,76,4,1.0,103.69694285385818,8325.938352031375,3,weekday
2025-04-25,deluxe,mid,40,30,1,0.7936549864531797,147.0510541681369,4833.9745503932345,3,weekday
2025-04-25,suite,mid,20,13,0,0.6970482354649763,252.64542882328266,3649.364049343896,7,weekday
2025-04-26,standard,mid,80,77,3,1.0,103.08560033863992,6753.68039534338,1,weekend
2025-04-26,deluxe,mid,40,28,0,0.704184464581148,144.68470778042845,4064.823796625454,7,weekend
2025-04-26,suite,mid,20,19,1,1.0,290.82323312690704,5541.900621880307,14,weekend
2025-04-27,standard,mid,80,79,1,1.0,106.36725653496552,8531.398236313096,3,weekend
2025-04-27,deluxe,mid,40,40,0,1.0,170.07094546803737,6854.764936125587,3,weekend
2025-04-27,suite,mid,20,19,0,0.9983450972849021,288.4650380186006,5395.947365664221,3,weekend
2025-04-28,standard,mid,80,61,1,0.7853696769293218,93.78129044579131,5918.622889297865,30,weekday
2025-04-28,deluxe,mid,40,27,1,0.7010083004443772,141.67229828240482,3187.4277006506118,14,weekday
2025-04-28,suite,mid,20,16,0,0.8061212018203664,251.48856601697466,3264.7775705280724,7,weekday
2025-04-29,standard,mid,80,76,4,1.0,105.86543349778535,7037.8674212559545,1,weekday
2025-04-29,deluxe,mid,40,38,2,1.0,182.15344042499265,6928.8908421111855,3,weekday
2025-04-29,suite,mid,20,14,0,0.7497845405970648,249.03965970789787,2741.849446072466,7,weekday
2025-04-30,standard,mid,80,72,6,0.981832205276312,101.41096817206832,7946.1958829984,14,weekday
2025-04-30,deluxe,mid,40,27,0,0.6852895032432982,147.45670358250987,4235.670686996686,7,weekday
2025-04-30,suite,mid,20,14,0,0.7397908815180047,259.5697337240066,2929.0177857912317,14,weekday
2025-05-01,standard,mid,80,69,3,0.9091653876238437,101.529563717466,5691.572706421635,1,weekday
2025-05-01,deluxe,mid,40,38,2,1.0,166.16132171573614,6251.494734065932,1,weekday
2025-05-01,suite,mid,20,18,0,0.9457311095922595,276.1192237579723,4486.024203612697,30,weekday
2025-05-02,standard,mid,80,74,6,1.0,96.53384019455754,8223.080911764122,30,weekday
2025-05-02,deluxe,mid,40,32,1,0.8275034729384002,160.68433728375322,5152.90739362236,3,weekday
2025-05-02,suite,mid,20,12,0,0.620192383234781,231.38799514479652,3062.506474952505,3,weekday
2025-05-03,standard,mid,80,76,4,1.0,106.33765192188994,6992.111273831371,14,weekend
2025-05-03,deluxe,mid,40,38,2,1.0,168.17093071754604,7839.049654411947,7,weekend
2025-05-03,suite,mid,20,14,0,0.7356301813744744,250.970205515124,2141.0646949253405,14,weekend
2025-05-04,standard,mid,80,77,3,1.0,106.7208644218018,9687.42230655993,7,weekend
2025-05-04,deluxe,mid,40,34,0,0.864729949588665,160.52667293638922,4904.71411373457,14,weekend
2025-05-04,suite,mid,20,20,0,1.0,293.4731061125216,4858.0416609057875,3,weekend
2025-05-05,standard,mid,80,77,3,1.0,105.85036517141582,7582.710601506365,14,weekday
2025-05-05,deluxe,mid,40,38,2,1.0,165.11618373450435,7613.095797420169,30,weekday
2025-05-05,suite,mid,20,17,1,0.9036011799634399,284.0427943137738,5131.777152816844,3,weekday
2025-05-06,standard,mid,80,78,2,1.0,108.20779047089168,7176.63181444864,7,weekday
2025-05-06,deluxe,mid,40,33,1,0.8743103724183677,160.82251038926873,5732.647516865005,30,weekday
2025-05-06,suite,mid,20,15,1,0.8465358996863062,273.06790553119146,4355.04257167896,7,weekday
2025-05-07,standard,mid,80,77,3,1.0,101.5309872538123,8333.28159744333,30,weekday
2025-05-07,deluxe,mid,40,37,3,1.0,161.90394430509446,5642.61096317036,7,weekday
2025-05-07,suite,mid,20,11,0,0.5760464062610731,239.3782488446362,2033.6399042022947,1,weekday
2025-05-08,standard,mid,80,76,4,1.0,104.02825263451271,7123.0577810085615,30,weekday
2025-05-08,deluxe,mid,40,37,2,0.9907378828930228,171.0138790041868,5873.035951411971,3,weekday
2025-05-08,suite,mid,20,12,0,0.6313969662505751,244.86366210028118,2336.312693322932,14,weekday
2025-05-09,standard,mid,80,72,4,0.9555316437093011,102.91052102298188,5435.389946263704,1,weekday
2025-05-09,deluxe,mid,40,37,2,0.9977070805073248,164.7309402205682,7497.265650878727,3,weekday
2025-05-09,suite,mid,20,13,0,0.6715841514317283,223.86817045546576,2980.1410414703814,3,weekday
2025-05-10,standard,mid,80,78,2,1.0,102.3461393555069,8294.67171820911,7,weekend
2025-05-10,deluxe,mid,40,40,0,1.0,162.77851905318224,6286.115039844028,7,weekend
2025-05-10,suite,mid,20,16,0,0.8208466712003603,245.8899387924567,3550.6365916114414,3,weekend
2025-05-11,standard,mid,80,76,4,1.0,98.20141912120589,6655.325420744695,30,weekend
2025-05-11,deluxe,mid,40,39,1,1.0,179.87743858694049,8425.764502942062,1,weekend
2025-05-11,suite,mid,20,14,0,0.7221385544985843,258.4493457904841,4062.677188457044,7,weekend
2025-05-12,standard,mid,80,76,4,1.0,106.20590510095809,8484.016268020841,14,weekday
2025-05-12,deluxe,mid,40,38,1,0.9949115293399944,159.9810304544975,4683.074668096689,1,weekday
2025-05-12,suite,mid,20,16,0,0.8006426236068169,265.89549150092944,3603.6299028088465,14,weekday
2025-05-13,standard,mid,80,75,5,1.0,103.30258296838865,7240.106391761232,7,weekday
2025-05-13,deluxe,mid,40,18,1,0.47878149811493836,119.94524933477868,2382.3778596303664,7,weekday
2025-05-13,suite,mid,20,12,0,0.6418378192515777,241.62095150984987,2558.5778475346738,1,weekday
2025-05-14,standard,mid,80,75,1,0.9570963435568401,104.66883275357881,9601.431046351328,7,weekday
2025-05-14,deluxe,mid,40,33,2,0.8859732906328078,161.66204592283893,5395.628981302849,14,weekday
2025-05-14,suite,mid,20,15,1,0.8287178109815244,254.9946039035968,3846.6854310305253,14,weekday
2025-05-15,standard,mid,80,78,2,1.0,103.16274472168257,8413.404382866245,3,weekday
2025-05-15,deluxe,mid,40,38,2,1.0,165.0619046650672,7890.03399188694,3,weekday
2025-05-15,suite,mid,20,19,1,1.0,277.56677753438316,4967.523143354709,3,weekday
2025-05-16,standard,mid,80,79,1,1.0,102.02750871040092,9805.56178330273,7,weekday
2025-05-16,deluxe,mid,40,28,0,0.7015492892617379,151.0066782762774,4729.4630171636745,3,weekday
2025-05-16,suite,mid,20,16,0,0.818193525894263,250.06488962590691,3505.6633706339135,3,weekday
2025-05-17,standard,mid,80,75,5,1.0,108.97871832294715,8846.341264133074,14,weekend
2025-05-17,deluxe,mid,40,39,1,1.0,167.50630240126125,5698.442523334202,7,weekend
2025-05-17,suite,mid,20,17,1,0.9487150980690303,312.0682419737495,5639.4603937540605,14,weekend
2025-05-18,standard,mid,80,78,2,1.0,106.22205058536899,7143.578194045268,7,weekend
2025-05-18,deluxe,mid,40,29,1,0.7604723986557628,148.39876265260312,3499.4104267597068,14,weekend
2025-05-18,suite,mid,20,13,0,0.6511655898825657,232.14847946225777,2448.218230261677,14,weekend
2025-05-19,standard,mid,80,78,2,1.0,102.76606884617672,6359.357051365153,1,weekday
2025-05-19,deluxe,mid,40,32,1,0.8461627770631623,146.69180508137993,3370.4441555359185,7,weekday
2025-05-19,suite,mid,20,19,0,0.9673908135855379,285.98134334437094,5700.835130794268,7,weekday
2025-05-20,standard,mid,80,76,4,1.0,100.4186147105479,7164.632219391871,1,weekday
2025-05-20,deluxe,mid,40,30,1,0.7790577145698134,155.9988873082992,4469.595112862948,7,weekday
2025-05-20,suite,mid,20,14,0,0.731267038786713,266.6331987461229,4291.035633727103,7,weekday
2025-05-21,standard,mid,80,75,5,1.0,111.03448193678054,9697.227445286404,7,weekday
2025-05-21,deluxe,mid,40,31,2,0.8366812777859801,151.06088899872177,4638.2657929372,14,weekday
2025-05-21,suite,mid,20,18,0,0.9340026997780735,272.258038164751,5524.323431236036,14,weekday
2025-05-22,standard,mid,80,53,3,0.7103723670042301,94.89818944191049,4658.492859800709,1,weekday
2025-05-22,deluxe,mid,40,24,1,0.6419434290325183,145.09971186331632,3166.4992890482504,1,weekday
2025-05-22,suite,mid,20,9,0,0.4663596467946674,222.7262152816307,1662.4561657369597,1,weekday
2025-05-23,standard,mid,80,76,4,1.0,103.97391473908216,8444.03318550527,1,weekday
2025-05-23,deluxe,mid,40,38,2,1.0,171.66345817373673,5680.652638425647,7,weekday
2025-05-23,suite,mid,20,16,1,0.864424418371164,275.78095922292295,4543.078028198058,14,weekday
2025-05-24,standard,mid,80,75,5,1.0,99.86990438588984,7937.328363787641,7,weekend
2025-05-24,deluxe,mid,40,39,1,1.0,167.58270167994957,6172.494488805326,3,weekend
2025-05-24,suite,mid,20,15,0,0.7801562565480643,246.99530788272833,4549.255619323576,1,weekend
2025-05-25,standard,mid,80,76,4,1.0,108.12232234249623,8429.104718796081,3,weekend
2025-05-25,deluxe,mid,40,39,1,1.0,172.01084089864432,5332.722031322833,7,weekend
2025-05-25,suite,mid,20,19,1,1.0,272.4422435375464,5378.625729636965,3,weekend
2025-05-26,standard,mid,80,77,1,0.9844420198980564,104.65181714430548,6166.768232238679,3,weekday
2025-05-26,deluxe,mid,40,35,2,0.9489308041492719,163.3041893191086,6002.907620194611,3,weekday
2025-05-26,suite,mid,20,15,0,0.7762950431124958,264.7956211707063,4336.83719076723,1,weekday
2025-05-27,standard,mid,80,64,4,0.8533898996582301,95.98639328889824,7139.944081554275,7,weekday
2025-05-27,deluxe,mid,40,19,1,0.5108597029848246,133.36131221729613,2948.5244882812517,7,weekday
2025-05-27,suite,mid,20,19,1,1.0,297.2608050071768,5350.239511128509,30,weekday
2025-05-28,standard,mid,80,78,2,1.0,105.4705971719657,5635.261296297323,7,weekday
2025-05-28,deluxe,mid,40,39,1,1.0,174.75400463942847,5732.873383857602,7,weekday
2025-05-28,suite,mid,20,19,0,0.9655203521868646,292.57477987815804,6677.4945766751525,7,weekday
2025-05-29,standard,mid,80,73,2,0.9477329360320494,99.5499575880669,9433.186654799496,14,weekday
2025-05-29,deluxe,mid,40,35,0,0.8939965512607615,170.83377373298546,6745.093759101062,14,weekday
2025-05-29,suite,mid,20,16,0,0.8278484160490487,268.37216474977356,4449.388452176906,7,weekday
2025-05-30,standard,mid,80,66,3,0.8740903237515386,96.0931132636012,6198.650268907871,7,weekday
2025-05-30,deluxe,mid,40,33,2,0.8764464880240467,156.42703947083808,4286.641194895851,14,weekday
2025-05-30,suite,mid,20,17,0,0.854671231430617,276.66551228723006,4257.737480111645,14,weekday
2025-05-31,standard,mid,80,75,5,1.0,107.28137605044984,7422.816271951835,1,weekend
2025-05-31,deluxe,mid,40,38,2,1.0,167.6619136992778,5657.668021020496,30,weekend
2025-05-31,suite,mid,20,18,0,0.9417248033086196,261.27287274923657,4659.340972673871,1,weekend
2025-06-01,standard,high,80,77,3,1.0,102.05118831522029,7443.134931056851,3,weekend
2025-06-01,deluxe,high,40,39,1,1.0,160.5752416823757,5874.478658748538,14,weekend
2025-06-01,suite,high,20,20,0,1.0,292.30440594565323,4280.03818684392,7,weekend
2025-06-02,standard,high,80,78,2,1.0,105.20442935676698,8088.439328651766,7,weekday
2025-06-02,deluxe,high,40,30,1,0.7876416239661136,151.67706821668776,4116.514071202073,14,weekday
2025-06-02,suite,high,20,19,1,1.0,282.466329572703,5683.8785225363135,14,weekday
2025-06-03,standard,high,80,75,5,1.0,103.80441126610359,6144.350666356565,3,weekday
2025-06-03,deluxe,high,40,39,1,1.0,180.0766858556607,5228.049589766388,14,weekday
2025-06-03,suite,high,20,15,0,0.7865491614020482,278.76999179037347,5201.404122201277,3,weekday
2025-06-04,standard,high,80,77,3,1.0,103.36381915839979,8217.812039668606,7,weekday
2025-06-04,deluxe,high,40,35,1,0.9142504283681469,158.74778624570249,6250.694565517212,3,weekday
2025-06-04,suite,high,20,15,0,0.7585932940375927,256.5602705101148,4529.412949467129,1,weekday
2025-06-05,standard,high,80,76,4,1.0,105.63442923080707,7657.543658904075,3,weekday
2025-06-05,deluxe,high,40,36,2,0.9624956814797463,160.31123716057775,5219.499533538484,7,weekday
2025-06-05,suite,high,20,20,0,1.0,275.6984298773144,4961.651271878365,7,weekday
2025-06-06,standard,high,80,75,5,1.0,103.2506839263745,4552.381560826015,3,weekday
2025-06-06,deluxe,high,40,38,2,1.0,166.4973582238664,6690.369541379694,3,weekday
2025-06-06,suite,high,20,19,1,1.0,262.5637687221208,3429.155844384028,7,weekday
2025-06-07,standard,high,80,79,1,1.0,101.72066828704496,8433.119302825084,7,weekend
2025-06-07,deluxe,high,40,38,2,1.0,173.87876458889147,6076.817654020511,3,weekend
2025-06-07,suite,high,20,19,1,1.0,284.06879659950863,5938.647437715629,7,weekend
2025-06-08,standard,high,80,77,3,1.0,109.18348712745207,8522.83474797787,1,weekend
2025-06-08,deluxe,high,40,38,2,1.0,174.64950485122984,6183.190594183406,7,weekend
2025-06-08,suite,high,20,20,0,1.0,296.50830614061533,6709.431574471092,14,weekend
2025-06-09,standard,high,80,77,3,1.0,97.44206334989826,7061.329982855613,1,weekday
2025-06-09,deluxe,high,40,39,1,1.0,165.96778003501672,6787.374121000914,30,weekday
2025-06-09,suite,high,20,14,0,0.7143583899377781,246.23944973200486,2604.2299441442046,7,weekday
2025-06-10,standard,high,80,75,5,1.0,107.10962941105805,6889.793615844092,14,weekday
2025-06-10,deluxe,high,40,38,2,1.0,176.38153095668915,5590.258638936471,30,weekday
2025-06-10,suite,high,20,15,0,0.7619366424792204,247.88114985162042,3914.8207557649093,14,weekday
2025-06-11,standard,high,80,77,3,1.0,98.52673984466875,9848.046951129614,3,weekday
2025-06-11,deluxe,high,40,38,2,1.0,169.68739964326463,6703.486208458205,30,weekday
2025-06-11,suite,high,20,20,0,1.0,284.650201730447,5772.7394301306385,3,weekday
2025-06-12,standard,high,80,78,2,1.0,113.6467067023137,10880.741450958127,1,weekday
2025-06-12,deluxe,high,40,38,2,1.0,170.6753915109279,5277.618434831241,1,weekday
2025-06-12,suite,high,20,20,0,1.0,284.29215046292774,4058.7188693633852,30,weekday
2025-06-13,standard,high,80,76,4,1.0,106.22621249813504,6455.952251867618,7,weekday
2025-06-13,deluxe,high,40,38,2,1.0,158.94252407190064,4873.681263772422,7,weekday
2025-06-13,suite,high,20,14,0,0.7489679833133098,236.15096696711163,1901.5993430397916,1,weekday
2025-06-14,standard,high,80,75,5,1.0,106.20696319964368,5731.50187618388,3,weekend
2025-06-14,deluxe,high,40,37,3,1.0,165.68625649425928,6162.062023049351,7,weekend
2025-06-14,suite,high,20,12,1,0.680249400563476,236.55218833870651,2692.7708865266354,7,weekend
2025-06-15,standard,high,80,76,4,1.0,101.65387492174426,7985.52861006841,30,weekend
2025-06-15,deluxe,high,40,38,2,1.0,155.67538168924642,4698.510293885484,7,weekend
2025-06-15,suite,high,20,20,0,1.0,279.8889854256445,5769.398424575351,7,weekend
2025-06-16,standard,high,80,79,1,1.0,102.41727715297495,6252.935979150499,7,weekday
2025-06-16,deluxe,high,40,37,3,1.0,170.46421676210906,6962.544672655821,3,weekday
2025-06-16,suite,high,20,14,0,0.7331059396132789,269.49764526837845,4211.662452511661,7,weekday
2025-06-17,standard,high,80,76,4,1.0,96.13172118565139,6081.684355188603,14,weekday
2025-06-17,deluxe,high,40,38,2,1.0,171.0149933905761,4726.430029123295,3,weekday
2025-06-17,suite,high,20,19,0,0.9951669565512716,284.32299240590584,5742.155429946589,30,weekday
2025-06-18,standard,high,80,74,6,1.0,109.117859726631,7218.5275145332935,7,weekday
2025-06-18,deluxe,high,40,37,2,0.989091505552529,163.4067213793491,6373.820695738431,7,weekday
2025-06-18,suite,high,20,14,0,0.7294159713906522,256.5792016464985,3430.0006802201624,3,weekday
2025-06-19,standard,high,80,78,2,1.0,108.19482850566627,10534.742541321451,3,weekday
2025-06-19,deluxe,high,40,37,3,1.0,165.02091503849365,6555.6542946564305,1,weekday
2025-06-19,suite,high,20,18,0,0.918045591285201,254.1791010870663,5479.953049275705,1,weekday
2025-06-20,standard,high,80,77,3,1.0,102.35402742175128,5834.652944808785,1,weekday
2025-06-20,deluxe,high,40,39,1,1.0,172.077567343729,6441.603213523376,14,weekday
2025-06-20,suite,high,20,19,1,1.0,262.60049837613354,4459.814168110791,14,weekday
2025-06-21,standard,high,80,78,2,1.0,107.36793478180851,7910.899041943263,7,weekend
2025-06-21,deluxe,high,40,30,1,0.7988669489783323,150.8752786522682,5428.324107926342,3,weekend
2025-06-21,suite,high,20,20,0,1.0,273.3020106494372,4029.7052073921964,3,weekend
2025-06-22,standard,high,80,76,4,1.0,104.63221395968054,6380.963771920596,3,weekend
2025-06-22,deluxe,high,40,39,1,1.0,159.4658962609981,5751.424179148132,3,weekend
2025-06-22,suite,high,20,20,0,1.0,291.6719089728835,5150.751671351655,3,weekend
2025-06-23,standard,high,80,79,1,1.0,107.57181548043508,10830.43788880298,30,weekday
2025-06-23,deluxe,high,40,39,1,1.0,173.63009403727105,7495.500968520791,7,weekday
2025-06-23,suite,high,20,13,0,0.6698822195046674,244.8696413884255,3793.9583935749683,7,weekday
2025-06-24,standard,high,80,75,5,1.0,101.29201944616588,8622.937360868838,1,weekday
2025-06-24,deluxe,high,40,38,2,1.0,173.78154298209736,8368.668086124997,7,weekday
2025-06-24,suite,high,20,13,0,0.6730876722851851,237.07864324275525,3715.62581874692,3,weekday
2025-06-25,standard,high,80,78,2,1.0,100.61259613549853,9318.793104799084,7,weekday
2025-06-25,deluxe,high,40,40,0,1.0,168.746373124046,5665.640154137171,1,weekday
2025-06-25,suite,high,20,20,0,1.0,288.03181522259194,6571.08484883584,7,weekday
2025-06-26,standard,high,80,76,4,1.0,115.47361222266709,8548.518463625742,3,weekday
2025-06-26,deluxe,high,40,39,1,1.0,172.92110875371407,7045.53691265667,7,weekday
2025-06-26,suite,high,20,20,0,1.0,297.63930157595865,5166.064338425496,1,weekday
2025-06-27,standard,high,80,76,4,1.0,100.38154250002493,8971.04103860356,1,weekday
2025-06-27,deluxe,high,40,39,1,1.0,181.6179133370144,7329.001764315371,14,weekday
2025-06-27,suite,high,20,18,1,0.9784982667719685,273.08275610769886,5914.889360793596,14,weekday
2025-06-28,standard,high,80,76,4,1.0,104.53718598899117,5379.779179447353,1,weekend
2025-06-28,deluxe,high,40,39,1,1.0,164.91972961045073,6153.9751895610925,1,weekend
2025-06-28,suite,high,20,19,1,1.0,258.63410477811414,4024.3436452613064,14,weekend
2025-06-29,standard,high,80,76,4,1.0,105.35421150514367,6880.435805332823,3,weekend
2025-06-29,deluxe,high,40,38,2,1.0,162.3326075563382,7798.259173170629,14,weekend
2025-06-29,suite,high,20,20,0,1.0,308.94651754490826,5238.41111620195,3,weekend
2025-06-30,standard,high,80,78,2,1.0,105.66578415240582,9628.87244789537,7,weekday
2025-06-30,deluxe,high,40,39,1,1.0,158.93175658715242,6438.191875637687,7,weekday
2025-06-30,suite,high,20,19,1,1.0,291.2268452114492,6291.737314656179,3,weekday
2025-07-01,standard,low,80,41,2,0.5498378990497792,87.99059773497257,2881.332576754601,14,weekday
2025-07-01,deluxe,low,40,18,0,0.47051366622047613,126.7317654517097,1929.973107560293,30,weekday
2025-07-01,suite,low,20,11,0,0.5795297334070194,237.9661690003786,2563.8373775457912,7,weekday
2025-07-02,standard,low,80,49,2,0.644313464037191,85.56341476440083,4242.023717994026,1,weekday
2025-07-02,deluxe,low,40,13,1,0.37340174315262376,112.62867534506731,1093.5882300870448,7,weekday
2025-07-02,suite,low,20,6,0,0.3371458044677769,183.59332365551137,1167.7330798628461,1,weekday
2025-07-03,standard,low,80,51,3,0.6847441834067756,82.13708602703448,3545.5443452308614,7,weekday
2025-07-03,deluxe,low,40,22,0,0.5517391058667577,127.76615459069086,3723.7043322429417,1,weekday
2025-07-03,suite,low,20,12,0,0.6051857813036216,224.90613344211647,2730.5083387714867,14,weekday
2025-07-04,standard,low,80,63,1,0.8066710968862895,95.27645424515556,7778.419608530882,3,weekday
2025-07-04,deluxe,low,40,16,1,0.4450430911371366,140.47778445394482,2111.3033015484757,7,weekday
2025-07-04,suite,low,20,10,0,0.5203286420696034,228.95074468237272,2439.2327819575617,14,weekday
2025-07-05,standard,low,80,40,2,0.53641818369258,79.04833674208163,2970.758550585704,7,weekend
2025-07-05,deluxe,low,40,38,2,1.0,163.59160151847595,5011.143748689204,30,weekend
2025-07-05,suite,low,20,11,0,0.5766853468576792,210.58633649068125,2686.1345688384786,14,weekend
2025-07-06,standard,low,80,75,5,1.0,109.53812819037563,8858.931131828904,7,weekend
2025-07-06,deluxe,low,40,30,1,0.7884816350455183,144.12756802003742,4513.674708134254,7,weekend
2025-07-06,suite,low,20,12,0,0.6481604388271192,232.80182971008827,2746.8949303431937,7,weekend
2025-07-07,standard,low,80,45,1,0.5802040716900322,83.33917671504878,3434.899044500784,3,weekday
2025-07-07,deluxe,low,40,12,0,0.3117569126932072,128.66135734933098,1936.6495010573994,7,weekday
2025-07-07,suite,low,20,12,1,0.6646678992874274,243.66431727421357,2337.689682686364,1,weekday
2025-07-08,standard,low,80,53,2,0.6898080159455205,89.63849663247282,4685.706616043536,1,weekday
2025-07-08,deluxe,low,40,22,0,0.5709270147629174,141.88810822446786,2135.6097190893056,3,weekday
2025-07-08,suite,low,20,11,0,0.5734049759564973,244.93930019614893,2285.8991878890165,1,weekday
2025-07-09,standard,low,80,47,2,0.6125644056990225,81.70483501604068,2919.8796309103254,14,weekday
2025-07-09,deluxe,low,40,20,1,0.5471857718228612,132.29302113640532,2969.515704725043,7,weekday
2025-07-09,suite,low,20,9,0,0.4532287603050543,214.32364615926699,1943.7262587926618,14,weekday
